,player,type,pass_outcome,pass_cross,pass_shot_assist,pass_through_ball,pass_technique,shot_outcome,shot_statsbomb_xg,shot_type,dribble_outcome,match_id,minute,location_x,location_y,pass_end_x,pass_end_y
15931,"Sulzeer Jeremiah ""Sol"" Campbell",Pass,,,,,,,,,,3749453,37,29.4,22.3,43.1,11.0
15932,Thierry Henry,Pass,Incomplete,,,,,,,,,3749453,37,42.0,11.6,54.8,16.1
15933,Robert Pirès ,Pass,Incomplete,,,,,,,,,3749453,38,34.7,7.4,65.8,22.9
15934,Patrick Vieira,Pass,,,,,,,,,,3749453,38,21.5,50.6,25.2,54.3
15935,Jens Lehmann,Pass,Incomplete,,,,,,,,,3749453,39,22.2,54.8,84.2,66.8
15936,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749453,39,70.9,80.0,69.5,66.8
15937,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749453,39,70.9,64.9,78.0,58.5
15938,Thierry Henry,Pass,,,,,,,,,,3749453,39,70.7,63.4,68.8,57.2
15939,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749453,39,68.8,56.6,69.9,61.4
15940,Thierry Henry,Pass,,,,,,,,,,3749453,39,70.7,61.2,86.1,58.9
15941,Sylvain Wiltord,Pass,Incomplete,,,,,,,,,3749453,39,84.8,58.9,100.1,72.5
15942,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749453,40,50.1,57.2,43.5,38.5
15943,"Sulzeer Jeremiah ""Sol"" Campbell",Pass,,,,,,,,,,3749453,40,43.5,38.5,52.6,6.1
15944,Gaël Clichy,Pass,,,,,,,,,,3749453,40,53.3,6.1,60.1,13.3
15945,Patrick Vieira,Pass,,,,,,,,,,3749453,40,59.7,14.0,42.8,6.1
15946,Gaël Clichy,Pass,,,,,,,,,,3749453,40,42.0,6.7,33.3,21.4
15947,"Sulzeer Jeremiah ""Sol"" Campbell",Pass,,,,,,,,,,3749453,40,29.4,20.8,31.6,7.8
15948,Gaël Clichy,Pass,,,,,,,,,,3749453,40,31.6,7.8,45.2,4.6
15949,Robert Pirès ,Pass,,,,,,,,,,3749453,40,44.8,4.6,43.7,10.1
15950,Gaël Clichy,Pass,,,,,,,,,,3749453,40,42.8,11.0,27.1,19.3
15951,"Sulzeer Jeremiah ""Sol"" Campbell",Pass,,,,,,,,,,3749453,40,22.2,20.6,21.1,50.2
15952,Kolo Habib Touré,Pass,,,,,,,,,,3749453,40,28.4,64.9,35.2,72.3
15953,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749453,40,28.1,61.9,37.3,51.7
15954,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749453,40,36.5,50.2,41.3,56.6
15955,Kolo Habib Touré,Pass,Incomplete,,,,,,,,,3749453,40,41.3,56.6,63.9,66.8
15956,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749453,41,7.9,80.0,14.9,71.0
15957,Jens Lehmann,Pass,,,,,,,,,,3749453,42,14.3,35.9,38.6,59.7
15958,Sylvain Wiltord,Pass,,,,,,,,,,3749453,42,52.6,62.1,62.6,71.5
15959,Dennis Bergkamp,Pass,,,,,,,,,,3749453,42,63.3,71.5,87.6,43.1
15960,Gilberto Aparecido da Silva,Pass,Out,,,,,,,,,3749453,42,90.1,43.1,120.0,25.0
15961,Jens Lehmann,Pass,Out,,,,,,,,,3749453,43,10.0,29.1,64.3,78.7
15962,Dennis Bergkamp,Pass,,,,,,,,,,3749453,43,56.7,60.4,49.9,54.2
15963,Patrick Vieira,Pass,,,,,,,,,,3749453,43,48.6,52.3,47.3,38.5
15964,Robert Pirès ,Pass,,,,,,,,,,3749453,43,50.5,33.3,63.7,51.7
15965,Thierry Henry,Pass,,,,,,,,,,3749453,43,76.9,52.1,90.8,67.0
15966,Sylvain Wiltord,Pass,,,,,,,,,,3749453,43,86.1,68.1,76.5,65.3
15967,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749453,43,76.5,63.2,95.2,54.8
15968,Thierry Henry,Pass,,,,,,,,,,3749453,43,97.4,55.7,97.8,70.4
15969,Sylvain Wiltord,Pass,,,,,,,,,,3749453,43,98.4,70.8,76.3,56.1
15970,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749453,44,76.3,56.1,79.0,48.7
15971,Robert Pirès ,Pass,,,,,,,,,,3749453,44,79.0,48.7,71.6,51.7
15972,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749453,44,70.3,52.1,63.3,55.5
15973,Kolo Habib Touré,Pass,,,,,,,,,,3749453,44,63.1,55.5,69.9,69.8
15974,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749453,44,69.9,69.8,75.6,56.1
15975,Robert Pirès ,Pass,,,,,,,,,,3749453,44,70.7,50.8,83.5,4.0
15976,Gaël Clichy,Pass,,,,,,,,,,3749453,44,83.5,4.6,94.4,18.6
15977,Dennis Bergkamp,Pass,,,,,,,,,,3749453,44,103.5,12.3,109.7,3.5
15978,Gaël Clichy,Pass,Unknown,,,,,,,,,3749453,44,109.7,4.2,109.3,27.6
15979,Kolo Habib Touré,Pass,,,,,,,,,,3749453,45,21.3,46.1,50.5,62.1
15980,Sylvain Wiltord,Pass,,,,,,,,,,3749453,45,78.0,55.7,81.8,43.1
15981,Thierry Henry,Pass,Incomplete,,,,,,,,,3749453,45,81.8,43.1,114.8,55.5
15982,Robert Pirès ,Pass,,,True,,Straight,,,,,3749453,45,120.0,80.0,84.6,38.9
15983,Thierry Henry,Pass,,,,,,,,,,3749453,45,61.0,40.1,62.9,44.9
15984,Dennis Bergkamp,Pass,,,,,,,,,,3749453,45,62.9,44.6,49.4,42.8
15985,Patrick Vieira,Pass,,,,,,,,,,3749453,45,49.0,47.1,43.3,67.9
15986,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749453,45,42.8,67.9,63.8,68.1
15987,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749453,45,64.5,64.9,56.7,74.7
15988,Laureano Bisan-Etame Mayer,Pass,Incomplete,,,,,,,,,3749453,45,55.6,74.5,58.8,74.3
15989,Gaël Clichy,Pass,Incomplete,,,,,,,,,3749453,45,37.1,41.2,70.0,39.2
15990,"Sulzeer Jeremiah ""Sol"" Campbell",Pass,,,,,,,,,,3749453,45,36.9,41.2,49.4,30.5
15991,Robert Pirès ,Pass,,,,,,,,,,3749453,45,49.4,30.5,33.2,36.6
15992,"Sulzeer Jeremiah ""Sol"" Campbell",Pass,,,,,,,,,,3749453,45,34.1,37.3,30.5,11.5
15993,Gaël Clichy,Pass,Incomplete,,,,,,,,,3749453,45,30.9,6.8,34.4,11.3
15994,Gaël Clichy,Pass,,,,,,,,,,3749453,45,55.8,0.1,65.4,13.8
15995,Robert Pirès ,Pass,,,,,,,,,,3749453,46,65.4,13.6,55.8,20.2
15996,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749453,46,55.8,20.2,63.8,7.4
15997,Robert Pirès ,Pass,,,,,,,,,,3749453,46,57.2,13.1,15.2,41.9
15998,Jens Lehmann,Pass,,,,,,,,,,3749453,46,15.0,41.9,73.8,60.4
15999,Patrick Vieira,Pass,Incomplete,,,,,,,,,3749453,46,72.5,59.9,107.2,69.5
16000,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749453,46,72.5,54.4,77.7,66.8
16001,Patrick Vieira,Pass,,,,,,,,,,3749453,46,78.6,66.3,63.3,74.3
16002,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749453,46,63.3,74.3,64.5,66.1
16003,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749453,46,64.5,66.1,75.7,78.4
16004,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749453,46,70.0,80.0,84.8,70.4
16005,Sylvain Wiltord,Pass,,,,,,,,,,3749453,46,84.8,70.4,85.3,62.9
16006,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749453,46,85.3,62.9,75.0,55.8
16007,Patrick Vieira,Pass,,,,,,,,,,3749453,46,75.2,53.3,88.2,33.2
16008,Dennis Bergkamp,Pass,,,,,,,,,,3749453,46,87.8,32.5,90.3,6.1
16009,Gaël Clichy,Pass,,,,,,,,,,3749453,46,90.3,7.9,83.0,17.0
16010,Dennis Bergkamp,Pass,,,,,,,,,,3749453,46,83.4,19.1,100.8,45.1
16011,Sylvain Wiltord,Pass,,,,,,,,,,3749453,46,99.6,33.2,108.1,16.1
16012,Gaël Clichy,Cross,Incomplete,True,,,,,,,,3749453,47,108.1,16.1,113.8,45.3
16013,Patrick Vieira,Pass,,,,,,,,,,3749453,48,23.4,23.9,30.0,26.1
16014,Dennis Bergkamp,Pass,,,,,,,,,,3749453,48,30.0,26.1,30.0,32.8
16015,Gilberto Aparecido da Silva,Pass,,,,,Through Ball,,,,,3749453,48,62.7,41.0,93.0,28.4
16016,Jens Lehmann,Pass,Incomplete,,,,,,,,,3749453,50,7.0,36.1,65.2,46.9
16017,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749453,50,57.6,54.4,50.3,72.9
16018,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749453,50,50.3,72.9,64.7,76.1
16019,Kolo Habib Touré,Pass,,,,,,,,,,3749453,50,22.3,55.4,25.5,46.2
16020,Robert Pirès ,Pass,,,,,,,,,,3749453,50,30.9,55.6,44.6,64.0
16021,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749453,50,44.6,64.0,38.7,53.5
16022,Patrick Vieira,Pass,,,,,,,,,,3749453,51,41.9,53.5,65.4,48.1
16023,Robert Pirès ,Pass,,,True,,Through Ball,,,,,3749453,51,71.3,50.6,98.7,30.7
16024,Patrick Vieira,Pass,,,,,,,,,,3749453,51,50.1,53.3,59.7,52.4
16025,Dennis Bergkamp,Pass,Incomplete,,,,,,,,,3749453,51,58.6,49.9,63.6,20.0
16026,Robert Pirès ,Pass,Incomplete,,,,,,,,,3749453,51,43.3,6.8,31.9,18.6
16027,"Sulzeer Jeremiah ""Sol"" Campbell",Pass,,,,,,,,,,3749453,51,5.4,15.6,13.8,7.7
16028,Gaël Clichy,Pass,Incomplete,,,,,,,,,3749453,51,14.7,9.5,64.5,10.9
16029,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749453,52,41.0,80.0,44.4,56.5
16030,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749453,52,45.3,56.5,43.7,74.3
16031,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749453,52,42.6,75.7,43.7,68.1
16032,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749453,52,43.7,68.1,49.4,78.4
16033,Sylvain Wiltord,Pass,,,,,,,,,,3749453,52,46.5,77.7,30.3,76.8
16034,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749453,52,47.6,62.0,46.7,46.0
16035,Patrick Vieira,Pass,,,,,,,,,,3749453,52,45.3,41.0,46.5,12.2
16036,Gaël Clichy,Pass,,,,,,,,,,3749453,52,49.2,13.6,50.1,29.1
16037,Patrick Vieira,Pass,,,,,,,,,,3749453,53,50.1,29.6,64.7,39.4
16038,Robert Pirès ,Pass,,,,,,,,,,3749453,53,65.4,63.8,64.7,77.3
16039,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749453,53,66.5,77.5,71.3,69.0
16040,Sylvain Wiltord,Pass,,,,,,,,,,3749453,53,71.3,68.8,71.3,60.4
16041,Thierry Henry,Pass,Incomplete,,,,,,,,,3749453,53,70.0,64.3,73.2,66.1
16042,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749453,53,49.9,51.5,54.9,42.8
16043,Patrick Vieira,Pass,,,,,,,,,,3749453,53,54.9,42.8,41.9,45.3
16044,"Sulzeer Jeremiah ""Sol"" Campbell",Pass,,,,,,,,,,3749453,53,42.6,45.8,50.3,55.8
16045,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749453,53,50.1,59.0,50.6,72.5
16046,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749453,53,50.3,67.9,65.4,74.7
16047,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749453,53,72.5,80.0,76.8,66.1
16048,Robert Pirès ,Pass,Incomplete,,,,,,,,,3749453,54,29.1,46.7,43.3,49.9
16049,Jens Lehmann,Pass,Incomplete,,,,,,,,,3749453,54,19.1,43.9,73.4,48.7
16050,Gilberto Aparecido da Silva,Pass,Incomplete,,,,,,,,,3749453,55,43.3,50.6,40.8,53.3
16051,Robert Pirès ,Pass,,,,,,,,,,3749453,55,66.5,52.6,69.1,57.4
16052,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749453,55,20.0,58.1,30.0,52.6
16053,Sylvain Wiltord,Pass,,,,,,,,,,3749453,55,32.8,54.7,49.0,66.1
16054,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749453,55,49.9,66.3,66.8,45.1
16055,Thierry Henry,Pass,,,True,,,,,,,3749453,55,66.5,45.1,96.0,64.3
16056,Jens Lehmann,Pass,Unknown,,,,,,,,,3749453,57,21.4,58.1,64.5,28.0
16057,Robert Pirès ,Pass,,,,,,,,,,3749453,57,64.3,28.0,64.3,31.4
16058,Patrick Vieira,Pass,,,,,,,,,,3749453,57,63.6,32.3,73.2,39.2
16059,Dennis Bergkamp,Pass,,,,,,,,,,3749453,57,73.2,39.2,80.5,29.8
16060,Thierry Henry,Pass,,,,,,,,,,3749453,57,79.8,30.0,68.6,50.6
16061,Sylvain Wiltord,Pass,,,,,,,,,,3749453,57,67.7,49.0,64.3,40.1
16062,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749453,57,64.3,40.1,67.5,56.3
16063,Sylvain Wiltord,Pass,,,,,,,,,,3749453,57,67.5,56.3,64.7,73.6
16064,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749453,57,64.7,73.6,67.2,41.9
16065,Patrick Vieira,Pass,,,,,,,,,,3749453,57,66.1,43.3,86.4,34.6
16066,Dennis Bergkamp,Pass,,,,,,,,,,3749453,57,85.7,33.7,63.6,17.0
16067,Gaël Clichy,Pass,,,,,,,,,,3749453,57,66.1,19.1,70.2,29.8
16068,Dennis Bergkamp,Pass,,,,,,,,,,3749453,57,69.1,29.8,77.7,35.7
16069,Kolo Habib Touré,Pass,,,,,,,,,,3749453,57,47.6,77.3,65.4,80.0
16070,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749453,57,63.8,77.7,65.2,72.5
16071,Kolo Habib Touré,Pass,,,,,,,,,,3749453,57,68.1,72.5,72.2,66.1
16072,Thierry Henry,Pass,,,,,,,,,,3749453,57,80.0,48.7,72.0,30.9
16073,Dennis Bergkamp,Pass,,,,,,,,,,3749453,57,70.2,28.4,62.7,36.2
16074,Patrick Vieira,Pass,,,,,,,,,,3749453,57,62.7,36.2,70.4,55.8
16075,Robert Pirès ,Pass,,,,,,,,,,3749453,57,68.1,52.8,54.2,40.5
16076,"Sulzeer Jeremiah ""Sol"" Campbell",Pass,,,,,,,,,,3749453,57,54.2,40.5,59.0,48.1
16077,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749453,58,67.5,60.4,70.4,78.4
16078,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749453,58,72.9,78.4,80.5,64.9
16079,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749453,58,80.5,64.9,76.1,67.0
16080,Laureano Bisan-Etame Mayer,Pass,Incomplete,,,,,,,,,3749453,58,75.9,67.0,97.1,44.6
16081,Kolo Habib Touré,Pass,,,,,,,,,,3749453,58,50.6,70.6,57.6,60.8
16082,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749453,58,57.6,60.1,63.6,53.3
16083,Robert Pirès ,Pass,,,,,,,,,,3749453,58,65.6,50.8,74.8,47.1
16084,Thierry Henry,Pass,,,,,,,,,,3749453,58,75.0,45.3,77.3,13.4
16085,Gaël Clichy,Pass,,,,,,,,,,3749453,58,111.9,0.1,100.5,5.2
16086,Patrick Vieira,Pass,,,,,,,,,,3749453,58,99.2,4.9,79.1,11.3
16087,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749453,58,70.0,12.7,77.0,42.3
16088,Sylvain Wiltord,Pass,,,,,,,,,,3749453,58,77.0,40.3,67.7,20.0
16089,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749453,58,66.8,22.3,72.5,36.6
16090,Robert Pirès ,Pass,,,,,,,,,,3749453,58,72.5,37.1,56.0,32.8
16091,"Sulzeer Jeremiah ""Sol"" Campbell",Pass,,,,,,,,,,3749453,58,62.0,20.0,57.6,8.8
16092,Gaël Clichy,Pass,,,,,,,,,,3749453,59,57.6,8.8,64.3,25.2
16093,Dennis Bergkamp,Pass,,,,,,,,,,3749453,59,64.3,25.2,45.3,17.0
16094,Gaël Clichy,Pass,,,,,,,,,,3749453,59,44.2,17.5,43.5,35.5
16095,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749453,59,42.8,36.2,36.0,16.6
16096,Gaël Clichy,Pass,,,,,,,,,,3749453,59,35.7,17.5,11.3,30.9
16097,Jens Lehmann,Pass,Pass Offside,,,,,,,,,3749453,59,11.3,33.4,67.5,41.2
16098,Dennis Bergkamp,Pass,,,,,,,,,,3749453,59,43.6,62.7,43.2,73.7
16099,Sylvain Wiltord,Pass,,,,,,,,,,3749453,59,39.4,73.4,35.3,53.5
16100,Patrick Vieira,Pass,,,,,,,,,,3749453,59,41.0,46.9,56.7,44.6
16101,Robert Pirès ,Pass,,,,,,,,,,3749453,59,56.7,46.0,63.8,59.0
16102,Sylvain Wiltord,Pass,,,,,,,,,,3749453,59,63.8,61.1,85.5,72.0
16103,Thierry Henry,Pass,,,,,,,,,,3749453,59,85.5,72.0,110.1,79.3
16104,Dennis Bergkamp,Cross,Incomplete,True,,,,,,,,3749453,60,110.1,78.4,118.6,44.9
16105,Sylvain Wiltord,Pass,Incomplete,,,,,,,,,3749453,60,36.9,69.5,40.1,45.8
16106,Patrick Vieira,Pass,,,,,,,,,,3749453,61,19.8,15.2,32.3,10.4
16107,Dennis Bergkamp,Pass,,,,,,,,,,3749453,61,32.3,10.4,33.9,27.7
16108,Robert Pirès ,Pass,,,,,,,,,,3749453,61,67.5,42.8,65.6,59.5
16109,Sylvain Wiltord,Pass,,,,,,,,,,3749453,61,65.6,59.5,78.9,78.6
16110,Robert Pirès ,Pass,,,,,,,,,,3749453,61,73.2,77.7,56.7,69.7
16111,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749453,61,57.0,69.5,60.4,59.2
16112,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749453,61,60.4,59.2,49.0,75.7
16113,Robert Pirès ,Pass,,,,,,,,,,3749453,61,49.0,75.7,36.7,59.5
16114,Kolo Habib Touré,Pass,,,,,,,,,,3749453,61,34.4,56.5,13.4,45.8
16115,Jens Lehmann,Pass,,,,,,,,,,3749453,61,16.1,51.0,56.0,78.4
16116,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749453,61,55.6,77.5,42.6,79.1
16117,Laureano Bisan-Etame Mayer,Pass,Incomplete,,,,,,,,,3749453,61,42.6,79.1,66.3,72.7
16118,Gaël Clichy,Pass,,,,,,,,,,3749453,62,32.1,29.1,53.1,33.4
16119,Dennis Bergkamp,Pass,,,,,,,,,,3749453,62,53.8,34.6,44.4,45.3
16120,Robert Pirès ,Pass,Incomplete,,,,,,,,,3749453,62,50.3,30.5,100.5,25.9
16121,Robert Pirès ,Pass,,,,,,,,,,3749453,62,65.4,7.7,77.0,28.0
16122,Sylvain Wiltord,Pass,,,,,,,,,,3749453,62,80.9,38.0,74.1,49.9
16123,Thierry Henry,Pass,,,,,,,,,,3749453,62,84.6,53.5,94.8,41.4
16124,Sylvain Wiltord,Pass,Incomplete,,,,,,,,,3749453,62,96.2,42.3,97.6,47.1
16125,Patrick Vieira,Pass,,,,,,,,,,3749453,62,34.8,63.3,30.9,58.1
16126,Jens Lehmann,Pass,Incomplete,,,,,,,,,3749453,64,33.0,55.8,101.7,12.5
16127,Gaël Clichy,Pass,,,,,,,,,,3749453,65,86.4,0.1,68.4,25.0
16128,Patrick Vieira,Pass,,,,,,,,,,3749453,65,68.4,25.0,54.2,43.7
16129,Kolo Habib Touré,Pass,,,,,,,,,,3749453,65,50.3,49.4,49.9,73.8
16130,Kolo Habib Touré,Pass,Out,,,,,,,,,3749453,65,4.7,77.3,34.8,80.0
16131,Thierry Henry,Pass,Incomplete,,,,,,,,,3749453,65,28.0,41.4,30.9,49.9
16132,Gaël Clichy,Pass,,,,,,,,,,3749453,65,32.3,28.0,45.6,26.8
16133,Robert Pirès ,Pass,,,,,,,,,,3749453,66,44.4,25.7,42.4,38.0
16134,Patrick Vieira,Pass,,,,,,,,,,3749453,66,41.9,41.2,54.9,57.6
16135,Dennis Bergkamp,Pass,,,,,,,,,,3749453,66,54.2,55.6,47.6,47.6
16136,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749453,66,54.9,40.5,67.5,35.7
16137,Robert Pirès ,Pass,,,,,,,,,,3749453,66,67.5,34.6,68.4,26.8
16138,Sylvain Wiltord,Pass,,,,,,,,,,3749453,68,39.4,64.0,30.9,64.9
16139,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749453,68,30.9,65.2,38.0,51.0
16140,Patrick Vieira,Pass,,,,,,,,,,3749453,68,37.1,52.4,45.1,54.7
16141,Gilberto Aparecido da Silva,Pass,Incomplete,,,,,,,,,3749453,68,45.1,54.7,59.0,46.7
16142,Jens Lehmann,Pass,,,,,,,,,,3749453,69,23.9,59.5,74.1,67.2
16143,Sylvain Wiltord,Pass,Incomplete,,,,,,,,,3749453,69,74.1,67.2,111.3,54.7
16144,"Sulzeer Jeremiah ""Sol"" Campbell",Pass,Unknown,,,,,,,,,3749453,69,34.8,34.8,24.6,29.1
16145,Eduardo César Daude Gaspar,Pass,,,,,,,,,,3749453,70,36.2,38.2,54.7,22.7
16146,Thierry Henry,Pass,,,,,,,,,,3749453,70,74.3,11.3,64.3,20.9
16147,Eduardo César Daude Gaspar,Pass,Incomplete,,,,,,,,,3749453,70,65.2,24.3,114.9,24.1
16148,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749453,72,20.7,80.0,37.6,77.7
16149,Patrick Vieira,Pass,Incomplete,,,,,,,,,3749453,72,36.2,78.6,57.2,72.9
16150,Kolo Habib Touré,Pass,,,,,,,,,,3749453,73,21.8,72.7,23.4,79.1
16151,Laureano Bisan-Etame Mayer,Pass,Incomplete,,,,,,,,,3749453,73,23.2,77.7,42.4,67.9
16152,Gaël Clichy,Pass,,,,,,,,,,3749453,73,17.9,41.0,42.6,33.2
16153,Sylvain Wiltord,Pass,,,,,,,,,,3749453,73,40.1,30.0,24.6,24.1
16154,Gaël Clichy,Pass,,,,,,,,,,3749453,73,24.6,24.1,43.7,12.2
16155,Sylvain Wiltord,Pass,,,,,,,,,,3749453,73,41.9,9.9,30.3,17.9
16156,Gaël Clichy,Pass,,,,,,,,,,3749453,73,35.3,18.2,42.6,23.9
16157,Eduardo César Daude Gaspar,Pass,,,,,,,,,,3749453,73,42.6,23.9,48.3,4.2
16158,Sylvain Wiltord,Pass,,,,,,,,,,3749453,73,55.8,5.6,63.6,18.6
16159,José Antonio Reyes Calderón,Pass,Incomplete,,,,,,,,,3749453,73,64.7,22.0,61.5,15.6
16160,Thierry Henry,Pass,Incomplete,,,,,,,,,3749453,73,79.1,27.5,83.4,28.7
16161,Gaël Clichy,Pass,,,,,,,,,,3749453,73,51.5,11.3,66.8,9.0
16162,Sylvain Wiltord,Pass,,,,,,,,,,3749453,73,93.5,20.9,103.3,10.6
16163,Gaël Clichy,Pass,,,,,,,,,,3749453,73,103.3,10.6,98.7,23.6
16164,Thierry Henry,Pass,,,,,,,,,,3749453,73,103.5,14.5,98.0,3.8
16165,Gaël Clichy,Pass,,,,,,,,,,3749453,73,98.0,4.2,79.5,20.4
16166,Eduardo César Daude Gaspar,Pass,,,,,,,,,,3749453,74,78.9,21.4,73.8,43.7
16167,Patrick Vieira,Pass,,,,,,,,,,3749453,74,73.4,43.9,78.9,76.3
16168,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749453,74,78.6,75.4,85.7,79.1
16169,Ray Parlour,Pass,,,,,,,,,,3749453,74,85.7,79.1,81.6,63.8
16170,Patrick Vieira,Pass,,,,,,,,,,3749453,74,80.0,59.5,73.2,17.0
16171,Gaël Clichy,Pass,,,,,,,,,,3749453,74,91.2,16.6,84.3,8.6
16172,Laureano Bisan-Etame Mayer,Pass,Incomplete,,,,,,,,,3749453,75,32.8,80.0,38.0,69.5
16173,Patrick Vieira,Pass,,,,,,,,,,3749453,75,35.3,72.5,45.8,63.1
16174,José Antonio Reyes Calderón,Pass,Incomplete,,,,,,,,,3749453,75,45.8,63.1,49.2,74.7
16175,Eduardo César Daude Gaspar,Pass,,,,,,,,,,3749453,77,31.2,62.2,36.7,65.8
16176,Kolo Habib Touré,Pass,Incomplete,,,,,,,,,3749453,78,32.1,73.6,44.6,71.3
16177,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749453,78,61.8,80.0,68.1,74.5
16178,Eduardo César Daude Gaspar,Pass,,,,,,,,,,3749453,78,69.1,71.6,58.1,76.1
16179,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749453,78,57.9,76.3,64.3,66.1
16180,José Antonio Reyes Calderón,Pass,,,,,,,,,,3749453,78,64.3,65.6,54.0,72.0
16181,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749453,78,54.0,71.6,43.5,45.3
